RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
702657,2015167101,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2015,05/18/2015,,40XX BLOCK OF LATONA AV NE,B,B3,5200.3010,-122.325675964,47.656661987,"(47.656661987, -122.325675964)"
702658,2015167020,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2015,05/21/2015,05/21/2015,1XX BLOCK OF NW 85 ST,J,J1,1701.1014,-122.359313965,47.690616608,"(47.690616608, -122.359313965)"
702659,2015166921,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2015,05/21/2015,05/21/2015,73XX BLOCK OF 22 AV NW,J,J2,3100.3008,-122.384307861,47.682258606,"(47.682258606, -122.384307861)"
702660,2015166727,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2015,05/20/2015,05/20/2015,7XX BLOCK OF BROADWAY,E,E3,8400.2012,-122.320755005,47.608657837,"(47.608657837, -122.320755005)"
702661,2015166664,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2015,05/20/2015,05/21/2015,9XX BLOCK OF N 35 ST,B,B3,5400.3013,-122.346092224,47.64995575,"(47.64995575, -122.346092224)"
703024,2015165659,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/09/2015,05/10/2015,16XX BLOCK OF NE RAVENNA BV,U,U1,4400.1017,-122.310195923,47.670295715,"(47.670295715, -122.310195923)"
703062,2015903352,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/15/2015,05/20/2015,5XX BLOCK OF YALE AV N,D,D3,7300.1014,-122.330436707,47.623699188,"(47.623699188, -122.330436707)"
703067,2015903359,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/16/2015,05/16/2015,45XX BLOCK OF 9 AV NE,U,U2,5200.5009,-122.318405151,47.662212372,"(47.662212372, -122.318405151)"
703126,2015163335,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/14/2015,,24XX BLOCK OF 6 AV S,O,O1,9300.3076,-122.325973511,47.580493927,"(47.580493927, -122.325973511)"
703161,2015903281,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/15/2015,05/15/2015,23XX BLOCK OF 42 AV SW,W,W1,9600.2011,-122.385139465,47.58208847,"(47.58208847, -122.385139465)"
703171,2015165475,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/20/2015,,21XX BLOCK OF N 36 ST,B,B3,5400.2035,-122.333282471,47.650485992,"(47.650485992, -122.333282471)"
703203,2015163635,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/18/2015,,16XX BLOCK OF 5 AV,M,M2,8100.2000,-122.336936951,47.612167358,"(47.612167358, -122.336936951)"
703206,2015164162,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/16/2015,05/18/2015,17XX BLOCK OF E OLIVE WY,E,E1,7402.1009,-122.322639465,47.619895935,"(47.619895935, -122.322639465)"
703216,2015903326,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/18/2015,05/19/2015,137XX BLOCK OF 32 AV NE,L,L1,100.2006,-122.293701172,47.729167938,"(47.729167938, -122.293701172)"
703251,2015164846,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/19/2015,05/19/2015,17XX BLOCK OF BROADWAY,E,E2,8400.1000,-122.320823669,47.616989136,"(47.616989136, -122.320823669)"
703273,2015165350,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/16/2015,05/18/2015,4XX BLOCK OF YALE AV N,D,D3,7300.1013,-122.330429077,47.62254715,"(47.62254715, -122.330429077)"
703282,2015164091,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/18/2015,05/19/2015,20XX BLOCK OF 10 AV E,C,C1,6500.1006,-122.320075989,47.637828827,"(47.637828827, -122.320075989)"
703297,2015165532,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2015,05/09/2015,05/12/2015,37XX BLOCK OF SUNNYSIDE AV N,B,B3,5100.3015,-122.330284119,47.65253067,"(47.65253067, -122.330284119)"
703362,2015164770,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/19/2015,05/19/2015,5 AV / COLUMBIA ST,K,K1,8500.1023,-122.330497742,47.605125427,"(47.605125427, -122.330497742)"
703371,2015165028,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2015,05/19/2015,05/19/2015,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)"
703538,2015161832,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/17/2015,05/15/2015,05/16/2015,12XX BLOCK OF E MADISON ST,E,E2,7500.4008,-122.316123962,47.613121033,"(47.613121033, -122.316123962)"
703539,2015162144,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/17/2015,05/15/2015,05/16/2015,25XX BLOCK OF FAIRVIEW AV E,D,D3,6100.4007,-122.329521179,47.64151001,"(47.64151001, -122.329521179)"
703540,2015903252,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2015,05/12/2015,05/16/2015,86XX BLOCK OF PALATINE AV N,J,J1,1701.1015,-122.356651306,47.691513062,"(47.691513062, -122.356651306)"
703568,2015903283,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/17/2015,05/17/2015,05/17/2015,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.332496643,47.648296356,"(47.648296356, -122.332496643)"
703575,2015163548,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/18/2015,,4 AV / PIKE ST,M,M3,8100.2010,-122.336685181,47.610214233,"(47.610214233, -122.336685181)"
703592,2015162820,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/17/2015,05/17/2015,41XX BLOCK OF 32 AV SW,W,W2,9900.1020,-122.372917175,47.56646347,"(47.56646347, -122.372917175)"
703656,2015903293,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/16/2015,05/17/2015,4XX BLOCK OF 12 AV E,E,E1,7500.3008,-122.316764832,47.62253952,"(47.62253952, -122.316764832)"
703715,201516302,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/18/2015,,86XX BLOCK OF 9 AV SW,F,F3,11300.4012,-122.346740723,47.525558472,"(47.525558472, -122.346740723)"
703716,2015903282,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2015,05/18/2015,05/18/2015,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505249,47.698677063,"(47.698677063, -122.33505249)"
703789,2015158241,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/14/2015,,8XX BLOCK OF TERRY AV N,D,D3,6600.1031,-122.337112427,47.626644135,"(47.626644135, -122.337112427)"
703845,2015158359,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/14/2015,,5XX BLOCK OF 1 AV W,Q,Q3,7100.2007,-122.358016968,47.623935699,"(47.623935699, -122.358016968)"
703928,2015903207,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/13/2015,05/13/2015,4XX BLOCK OF NE RAVENNA BV,J,J3,3600.4001,-122.324165344,47.678340912,"(47.678340912, -122.324165344)"
703935,2015158094,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/13/2015,05/13/2015,39XX BLOCK OF LEARY WY NW,B,B2,4800.3042,-122.360450745,47.654541016,"(47.654541016, -122.360450745)"
703950,2015903241,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/14/2015,05/14/2015,1XX BLOCK OF PREFONTAINE PL S,K,K3,9200.2031,-122.32950592,47.601371765,"(47.601371765, -122.32950592)"
703951,2015903236,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/14/2015,05/14/2015,23XX BLOCK OF 5 AV,D,D2,7200.2024,-122.343727112,47.616413116,"(47.616413116, -122.343727112)"
703952,2015159427,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/14/2015,05/15/2015,3XX BLOCK OF N 130 ST,N,N1,401.3,-122.354866028,47.723232269,"(47.723232269, -122.354866028)"
703954,2015159752,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/15/2015,05/15/2015,26XX BLOCK OF 2 AV,D,D1,8001.1008,-122.34928894,47.616191864,"(47.616191864, -122.34928894)"
704010,2015159477,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/15/2015,05/15/2015,5XX BLOCK OF YALE AV N,D,D3,7300.1014,-122.330436707,47.623699188,"(47.623699188, -122.330436707)"
704022,2015160874,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2015,05/11/2015,05/15/2015,18XX BLOCK OF MINOR AV,D,D3,7300.2016,-122.331207275,47.617225647,"(47.617225647, -122.331207275)"
704048,2015160853,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2015,05/15/2015,05/16/2015,26XX BLOCK OF 41 AV SW,W,W1,9800.1018,-122.383918762,47.580238342,"(47.580238342, -122.383918762)"
704049,2015159269,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/15/2015,,3XX BLOCK OF 9 AV,G,G1,8500.2011,-122.323440552,47.604129791,"(47.604129791, -122.323440552)"
704101,2015160144,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/15/2015,,N 35 ST / STONE WY N,B,B3,5400.3026,-122.342735291,47.649417877,"(47.649417877, -122.342735291)"
704102,2015159393,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2015,05/15/2015,05/15/2015,6XX BLOCK OF 5 AV,K,K1,8500.1024,-122.32951355,47.604053497,"(47.604053497, -122.32951355)"
704152,2015903149,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2015,05/11/2015,05/12/2015,9XX BLOCK OF N 85 ST,J,J3,2800.4,-122.345863342,47.690567017,"(47.690567017, -122.345863342)"
704256,2015155394,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2015,05/12/2015,05/12/2015,5XX BLOCK OF N 34 ST,B,B2,4900.2025,-122.352905273,47.650112152,"(47.650112152, -122.352905273)"
704298,2015155928,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2015,05/12/2015,,NE 50 ST / UNIVERSITY WY NE,U,U2,4400.4009,-122.313072205,47.664897919,"(47.664897919, -122.313072205)"
704318,2015155551,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2015,05/09/2015,05/09/2015,20XX BLOCK OF FAIRVIEW AV E,D,D3,6600.1030,-122.329406738,47.637435913,"(47.637435913, -122.329406738)"
704365,2015157415,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2015,05/13/2015,,23XX BLOCK OF ELLIOTT AV,D,D1,8002.2012,-122.348884583,47.612430573,"(47.612430573, -122.348884583)"
704421,2015157832,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/14/2015,,22 AV W / W RUFFNER ST,Q,Q1,5801.1004,-122.384674072,47.652153015,"(47.652153015, -122.384674072)"
704431,2015157061,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2015,05/13/2015,,30XX BLOCK OF 21 AV W,Q,Q1,5802.1001,-122.383354187,47.647518158,"(47.647518158, -122.383354187)"
704438,2015156868,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2015,05/09/2015,05/12/2015,120XX BLOCK OF 15 AV NE,L,L1,700.3005,-122.312583923,47.716697693,"(47.716697693, -122.312583923)"
704439,2015156903,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2015,05/12/2015,05/12/2015,4XX BLOCK OF WESTLAKE AV N,D,D3,7300.3009,-122.338447571,47.622623444,"(47.622623444, -122.338447571)"
704475,2015158172,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/14/2015,,85XX BLOCK OF 15 AV NW,J,J1,1600.3015,-122.376808167,47.691520691,"(47.691520691, -122.376808167)"
704476,2015158761,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2015,05/08/2015,05/08/2015,3 AV / SPRING ST,K,K1,8100.2033,-122.334671021,47.606334686,"(47.606334686, -122.334671021)"
704508,2015152605,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/10/2015,05/08/2015,05/09/2015,2XX BLOCK OF NE 40 ST,B,B3,5200.3020,-122.32649231,47.655540466,"(47.655540466, -122.32649231)"
704556,2015153666,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/10/2015,05/09/2015,05/09/2015,13XX BLOCK OF E OLIVE WY,E,E1,8400.3000,-122.327354431,47.616863251,"(47.616863251, -122.327354431)"
704775,2015154523,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/11/2015,05/11/2015,,6XX BLOCK OF NE 53 ST,U,U1,4500.1012,-122.320915222,47.667129517,"(47.667129517, -122.320915222)"
704784,2015154703,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/11/2015,05/11/2015,,22XX BLOCK OF W BARRETT ST,Q,Q1,5802.1012,-122.385307312,47.646579742,"(47.646579742, -122.385307312)"
704786,2015154706,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/11/2015,05/08/2015,,35XX BLOCK OF S KING ST,G,G3,8900.1037,-122.287391663,47.597923279,"(47.597923279, -122.287391663)"
704812,2015154303,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/11/2015,05/11/2015,,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
704814,2015154731,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/11/2015,05/07/2015,05/07/2015,26XX BLOCK OF 36 AV W,Q,Q1,5600.4004,-122.403648376,47.644088745,"(47.644088745, -122.403648376)"
704816,2015155110,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2015,05/11/2015,05/11/2015,6 AV / BLANCHARD ST,D,D2,7200.1057,-122.340919495,47.61592865,"(47.61592865, -122.340919495)"
704861,2015151940,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/09/2015,05/09/2015,,36XX BLOCK OF WALLINGFORD AV N,B,B3,5400.1017,-122.33631897,47.651241302,"(47.651241302, -122.33631897)"
704862,2015152070,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/09/2015,05/09/2015,,40XX BLOCK OF AIRPORT WY S,O,O2,9300.3173,-122.322662354,47.567634583,"(47.567634583, -122.322662354)"
705619,2015903046,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/05/2015,05/05/2015,3XX BLOCK OF E REPUBLICAN ST,E,E1,7401.3004,-122.326889038,47.623134613,"(47.623134613, -122.326889038)"
704949,2015151450,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/09/2015,05/08/2015,05/08/2015,39XX BLOCK OF 1 AV NE,B,B3,5200.3021,-122.327888489,47.654621124,"(47.654621124, -122.327888489)"
704952,2015903110,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/09/2015,05/09/2015,05/09/2015,29XX BLOCK OF WESTLAKE AV N,Q,Q2,6000.2002,-122.347305298,47.645030975,"(47.645030975, -122.347305298)"
705658,2015902980,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/04/2015,04/29/2015,04/30/2015,42XX BLOCK OF 7 AV NE,U,U2,5200.1004,-122.320838928,47.658489227,"(47.658489227, -122.320838928)"
704972,2015150792,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/08/2015,05/08/2015,,127XX BLOCK OF 33 AV NE,L,L3,100.5005,-122.292495728,47.721008301,"(47.721008301, -122.292495728)"
705692,2015146122,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/04/2015,05/04/2015,,WOODLAND PARK AV N / N 45 ST,B,B3,5000.3003,-122.344558716,47.661384583,"(47.661384583, -122.344558716)"
705068,2015152064,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/09/2015,05/09/2015,,84XX BLOCK OF 12 AV SW,F,F3,11300.4008,-122.350578308,47.527412415,"(47.527412415, -122.350578308)"
705092,2015903083,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/08/2015,05/06/2015,05/06/2015,3XX BLOCK OF N 125 ST,N,N1,402.1014,-122.354873657,47.719600677,"(47.719600677, -122.354873657)"
705775,2015147312,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/05/2015,05/05/2015,15XX BLOCK OF 4 AV,M,M3,8100.2009,-122.336891174,47.610439301,"(47.610439301, -122.336891174)"
705806,2015147176,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,04/20/2015,04/24/2015,29XX BLOCK OF 1 AV,D,D1,8001.1002,-122.353172302,47.61730957,"(47.61730957, -122.353172302)"
705808,2015147242,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/05/2015,,5XX BLOCK OF BOREN AV N,D,D3,7300.3005,-122.335830688,47.62387085,"(47.62387085, -122.335830688)"
705810,2015147294,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/05/2015,,1XX BLOCK OF W OLYMPIC PL,Q,Q3,7000.5001,-122.358650208,47.626724243,"(47.626724243, -122.358650208)"
705153,2015153603,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/10/2015,05/10/2015,,6XX BLOCK OF GALER ST,Q,Q2,6700.4024,-122.34488678,47.632297516,"(47.632297516, -122.34488678)"
705850,2015903023,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/04/2015,05/02/2015,05/02/2015,6XX BLOCK OF HOWE ST,D,D2,6700.1016,-122.342819214,47.635982513,"(47.635982513, -122.342819214)"
705214,2015149669,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/04/2015,05/07/2015,16XX BLOCK OF E JEFFERSON ST,G,G2,8700.1021,-122.310905457,47.606178284,"(47.606178284, -122.310905457)"
705230,2015149875,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/07/2015,,36XX BLOCK OF PHINNEY AV N,B,B2,4900.3009,-122.354469299,47.653198242,"(47.653198242, -122.354469299)"
705238,2015903050,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,05/05/2015,05/06/2015,38XX BLOCK OF 13 AV W,Q,Q2,5900.1008,-122.373603821,47.654754639,"(47.654754639, -122.373603821)"
705249,2015148093,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,04/06/2015,04/06/2015,88XX BLOCK OF RAVENNA AV NE,U,U1,2100.3004,-122.302391052,47.692089081,"(47.692089081, -122.302391052)"
705285,2015147769,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,05/06/2015,05/06/2015,25XX BLOCK OF S CHARLES ST,G,G3,8900.4010,-122.299583435,47.594581604,"(47.594581604, -122.299583435)"
705303,2015148006,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,05/03/2015,,8XX BLOCK OF MAYNARD AV S,K,K3,9300.1008,-122.325073242,47.595417023,"(47.595417023, -122.325073242)"
705306,2015148124,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,05/03/2015,,24XX BLOCK OF 8 AV N,D,D2,6000.1008,-122.342979431,47.640300751,"(47.640300751, -122.342979431)"
705310,2015148431,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,05/04/2015,05/05/2015,60XX BLOCK OF AIRPORT WY S,O,O3,10900.2087,-122.316513062,47.548866272,"(47.548866272, -122.316513062)"
705332,2015903070,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/07/2015,05/07/2015,72XX BLOCK OF WOODLAWN AV NE,J,J3,3600.2023,-122.324913025,47.680843353,"(47.680843353, -122.324913025)"
705357,2015148152,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/06/2015,04/28/2015,05/06/2015,30XX BLOCK OF 16 AV W,Q,Q1,5802.2003,-122.377494812,47.647945404,"(47.647945404, -122.377494812)"
705369,2015149542,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/07/2015,,5XX BLOCK OF 1 AV S,K,K2,9300.2015,-122.334190369,47.596076965,"(47.596076965, -122.334190369)"
705465,2015903091,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/02/2015,05/02/2015,132XX BLOCK OF 35 AV NE,L,L3,100.3002,-122.290901184,47.726097107,"(47.726097107, -122.290901184)"
705479,2015148943,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/07/2015,05/06/2015,05/07/2015,37XX BLOCK OF CORLISS AV N,B,B3,5100.3015,-122.331474304,47.6525383,"(47.6525383, -122.331474304)"
705882,2015146635,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/04/2015,05/05/2015,18XX BLOCK OF LAKEVIEW BV E,C,C1,6600.1003,-122.322395325,47.635456085,"(47.635456085, -122.322395325)"
705883,2015146627,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/04/2015,05/05/2015,17XX BLOCK OF N 45 ST,B,B3,5000.1046,-122.336830139,47.661384583,"(47.661384583, -122.336830139)"
705884,2015146477,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/05/2015,05/04/2015,05/04/2015,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505249,47.698677063,"(47.698677063, -122.33505249)"
